key,New_ID
issac/GalligoW97,5838
fcs/Huang06,5839
ssdbm/LianC11,5840
ssdbm/Kapetanios96,5841
ntms/FujdiakMMBBBM19,5842
ssdbm/DobosBLSC12,5843
camad/MirfarshbafanSN17,5844
nsdi/MittalSRS14,5845
ssdbm/SilvaC99,5846
issac/Fateman96,5847
nsdi/MainlandPW05,5848
mfi/WallhoffAR06,5849
iclr/LinHK18,5850
mfi/ChoiLO17,5851
mfi/ChenXGTW14,5852
w2gis/Coast10,5853
ntms/HusainIMKVKMGM11,5854
iclr/OsaTS19,5855
jcis/SabetiWZ06,5856
mfi/BurkaHHKGHDK16,5857
mfi/KurzGH14,5858
icsem/PereiraBO07,5859
ssdbm/AlawiniMTHN15,5860
ssdbm/GiacomoN96,5861
camad/YangBTR13,5862
issac/FangH11,5863
issac/BenderFPT16,5864
jcis/KoLYT06,5865
issac/DiazK98,5866
iiswc/ErtveldeE10,5867
iclr/HendrycksD19,5868
jcis/AudetGY02,5869
issac/BrownM05,5870
issac/NoroY02,5871
ssdbm/YangDKWW01,5872
issac/EberlyGGSV06,5873
ntms/BenaissaHYKS18,5874
ntms/SantisLFF16,5875
fcs/Eberbach06,5876
jcis/Sung06d,5877
vismath/RauWR97,5878
issac/Brown99,5879
weis/TakemuraK12,5880
issac/Shaska03,5881
issac/HaqueHMM17,5882
camad/CepniA14,5883
depcos/BialasMF19,5884
ntms/MoldovanTFPC16,5885
ntms/WheelusBZ16,5886
issac/KapurY15,5887
mfi/RendasL10,5888
ciise/Mancin18,5889
issac/Scala94,5890
mfi/KimYSI15,5891
depcos/ToporkovTTY13,5892
ssdbm/SimpsonDCSLSSADHBWSLMR86,5893
weis/Chen07,5894
issac/KeadyR93,5895
ssdbm/TabassumBHC17,5896
issac/MaySW07,5897
iclr/DehghaniGVUK19,5898
amost/KorelKT07,5899
iclr/LiFLY18,5900
issac/MollerMT92,5901
iclr/GrathwohlCWRD18,5902
mfi/SchwarzenbergMR08,5903
iclr/MaMS19,5904
iclr/XiaWASK19,5905
iclr/BelilovskyBKUZ17,5906
camad/ZafarIXCG15,5907
mfi/Fernandez-Carmona17,5908
iclr/PereFSO18,5909
camad/LuR14,5910
fcs/Quaddoura07,5911
issac/JeffreyLMR97,5912
depcos/LaskowskiL14,5913
issac/HeinleL16,5914
issac/CioffiO01,5915
issac/Roach97,5916
ssdbm/YangDKWW01,5917
iiswc/PandiyanW14,5918
semwiki/ReutelshoeferBP10,5919
iclr/McDuffK19,5920
pfe/JaringB03,5921
iiswc/NakaikeONM10,5922
ximep/GrustK04,5923
ssdbm/HartG05,5924
nsdi/LiuMAGM14,5925
adl/BeardS98,5926
issac/BenderFMT18,5927
cepes/Specht89,5928
mfi/KaczmarekTM16,5929
mfi/ZhangSL14,5930
mfi/BrodyDDRN17,5931
mfi/ChoiYKL17,5932
ssdbm/TranFS19,5933
ntms/ElshabrawyM14,5934
ntms/HsuTCW18,5935
issac/BertheLV16,5936
jcis/Chianglin06a,5937
iclr/LiuYCSR19,5938
nsdi/RaGO13,5939
nsdi/ChintalapudiNRPM10,5940
iclr/PressGBW19,5941
issac/KhungurnSS07,5942
ssdbm/GorenfloGK17,5943
ssdbm/Chatziantoniou99,5944
nsdi/WebbSY11,5945
iclr/LaurentGBBV18,5946
iclr/MarinoYM18,5947
ssdbm/Winslett07,5948
ssdbm/LiaukevichM0M17,5949
iclr/Alvarez-MelisJ17,5950
ntms/ZhaoMB15,5951
iclr/MWT19,5952
depcos/Tomczak06,5953
issac/WuR07,5954
mfi/Oh10,5955
issac/Boucher05,5956
jcis/LawlessC06,5957
issac/Schwarz91,5958
ssdbm/Malmborg88,5959
ntms/AsthanaSJ15,5960
issac/ZhaoSST96,5961
nsdi/JeyakumarAMPGK13,5962
issac/GelinKL17,5963
nsdi/RoySKSW10,5964
ntms/KhaksariWK09,5965
iclr/CasasFC18,5966
ssdbm/BrankovicNM97,5967
mfi/GaoXW14,5968
issac/TrevisanW91,5969
camad/DebowskiSA16,5970
iclr/ZhanZYSL19,5971
mfi/LambertCGK16,5972
jcis/Wierman02,5973
jcis/YanCZ02,5974
jcis/DongWGYH06,5975
ciise/CutronaMF16,5976
iclr/ChuUF17,5977
camad/SoultatosPFHMSI19,5978
iclr/FedusRLDMG18,5979
issac/DoraR97,5980
ssdbm/Meier97,5981
ntms/BahGD08,5982
issac/Levandovskyy06,5983
iclr/BibiGKR19,5984
nsdi/WischikRGH10,5985
issac/Brown09,5986
iclr/TangLJR19,5987
jcis/KanehiraKO02,5988
mfi/WangJLZG12,5989
depcos/Zuberek09,5990
ssdbm/YuZS18,5991
issac/BostanSS08,5992
jcis/YapS02,5993
depcos/Tylman08,5994
ssdbm/BerneckerKMRZ11,5995
iclr/Nachum0XS18,5996
depcos/Maciejewski09,5997
iclr/PrabhuHYDS19,5998
jcis/OgawaKKO06,5999
mfi/WangCY14,6000
ssdbm/MarquesCZS15,6001
depcos/Zbierski16,6002
mfi/BauerDSW12,6003
depcos/Kabashkin17,6004
issac/BostanCD14,6005
ntms/Fachkha19,6006
issac/FaugereS13,6007
depcos/TsangW17,6008
nsdi/SharmaAACCDFGKK15,6009
w2gis/AoidhWB09,6010
iclr/KoehlerR19,6011
jcis/HwangC02,6012
depcos/BerezinskiPMP14,6013
issac/BradfordDEMW13,6014
issac/MagronD18,6015
issac/Takayama90,6016
issac/FeoDS14,6017
depcos/Tylman13,6018
fcs/BurginS07,6019
jcis/JangLH06,6020
issac/BostanS09,6021
ntms/OliveiraPR08,6022
issac/RocSRV88,6023
jcis/Pichl06,6024
iclr/Nowozin18,6025
jcis/Wierman02,6026
ntms/BrousmicheHPDH18,6027
depcos/AbrosimovKL08,6028
iclr/SinghMY19,6029
iclr/LinHM0D18,6030
amost/BryceC05,6031
camad/KurveGK11,6032
iclr/TamarRCVGKP18,6033
w2gis/Funke19,6034
nsdi/Chatzieleftheriou18,6035
issac/BronsteinL02,6036
iclr/UsmanSK18,6037
issac/Burgisser11,6038
ciise/FeliceZP17,6039
ntms/Juvonen014,6040
jcis/DowLC02,6041
ssdbm/TerrovitisVSBCM04,6042
depcos/Dorota17,6043
jcis/BinsD02,6044
iclr/ZhangWXG19,6045
mfi/HendersonSSMF17,6046
nsdi/GuddetiSKSB19,6047
fcs/MessaadiBB07,6048
ssdbm/SvenssonPSC88,6049
issac/Pinkert76,6050
mfi/SikdarZX16,6051
depcos/Vega06,6052
adl/BeardS98,6053
iclr/Rolfe17,6054
issac/GaoC92,6055
camad/LouposCPSVSCKMT19,6056
ssdbm/Levioff83,6057
cepes/LytjeB89,6058
future/Orlowski92,6059
iclr/DonahueLBM18,6060
issac/HulpkeL03,6061
ntms/GalloGP18,6062
issac/Bronstein89,6063
mfi/ThigpenS08,6064
depcos/Sacha08,6065
mfi/WeiD14,6066
w2gis/MataJC10,6067
weis/HuangHB06,6068
ssdbm/BhattacherjeeDS14,6069
issac/AbramovZ96,6070
issac/Parrilo04,6071
camad/KryftisMMPBS14,6072
jcis/Kim02,6073
camad/CaoCHJ12,6074
mfi/NguyenNDC17,6075
issac/LiGID97,6076
mfi/SenanayakeS10,6077
nsdi/MislovePDG08,6078
ssdbm/SeidlerPHL10,6079
camad/FowlerLPN14,6080
iclr/CongZBC19,6081
iclr/Aghajanyan17,6082
mfi/RajputAOSMS16,6083
jcis/ChungFWC06,6084
nsdi/ZhuoGMPZGKA17,6085
ntms/MurrayA19,6086
jcis/QinY02,6087
jcis/MacLennan02,6088
ntms/CarmoS11,6089
issac/BeckerW91,6090
camad/MesodiakakiAA0V13,6091
issac/ChenS05,6092
nooj/NajarMG16,6093
jcis/Chen02,6094
issac/Schmidt76,6095
issac/Smedley90,6096
iclr/TianLSEFTW19,6097
adl/WacholderIKSM98,6098
fcs/Gauvrit07,6099
iclr/BattyMBHSLCP17,6100
issac/DumasPS15,6101
jcis/SaengudomlertMG02,6102
weis/EgelmanMCAHK10,6103
iclr/WuABS17,6104
mfi/JoshiH16,6105
issac/CaboaraR97,6106
egcdmas/BassoBCC04,6107
depcos/BodyanskiyVPPR16,6108
nsdi/WangBFKH10,6109
ssdbm/MichalewiczLC90,6110
ssdbm/X88,6111
jcis/YingC02,6112
iclr/GongLH19,6113
ssdbm/MahdaviA19,6114
issac/BachF16,6115
mfi/LuoTS14,6116
iclr/HuangB17,6117
nsdi/ViswanathanHMSW10,6118
ntms/ZolotukhinHKS15,6119
ssdbm/HadjieleftheriouHT04,6120
ssdbm/GebhardtJJQS98,6121
amost/KorelKT07,6122
iclr/JainL18,6123
issac/MoritsuguK99,6124
iclr/ODonoghueMKM17,6125
jcis/KangMUM02,6126
camad/AlthunibatVG14,6127
iclr/NouiehedR18,6128
iclr/NovakBAPS18,6129
iclr/PerezMB19,6130
iclr/YangKBP17,6131
issac/Newman76,6132
iclr/ZhangCSBDH19,6133
cepes/LytjeB89,6134
issac/KryukovR86,6135
issac/Sircana17,6136
ntms/ZhuBFG09,6137
depcos/WolforthWP08,6138
camad/Holtzman94,6139
camad/FragkiadakisAT13,6140
jcis/ShawGKCWY06,6141
camad/LiuKMCM18,6142
jcis/FyfeWC06,6143
camad/BatistaCFZ09,6144
jcis/OzcelikESE02,6145
jcis/HsuL06,6146
weis/AcquistiFT06,6147
issac/Colin97,6148
iclr/MachadoRGLTC18,6149
issac/CrouchG92,6150
ntms/ZhiouaLTT14,6151
issac/ChengW19,6152
camad/JabbariSN94,6153
mfi/GrandT12,6154
issac/Gonzalez-VegaT95,6155
iclr/PereyraTCKH17,6156
mfi/JeongEL10,6157
mfi/KimPMKPL17,6158
iclr/ZhangRU19,6159
iclr/SharmaJHR18,6160
depcos/Tubis18,6161
ssdbm/ShahabiTZ00,6162
w2gis/BallatoreWB12,6163
ssdbm/EberiusTBL15,6164
ssdbm/PatilST11,6165
jcis/HallettR02,6166
mfi/TseAC12,6167
iclr/BaydinCMSW18,6168
depcos/TrawczynskiSZ07,6169
issac/DahanMSWX05,6170
ntms/GriffioenD19,6171
issac/BlaserJ14,6172
vismath/TeleaO97,6173
ssdbm/Gey81,6174
vismath/Roseman95,6175
w2gis/KimHKH06,6176
weis/AppariAJ09,6177
iclr/Balsubramani17,6178
jcis/LuckenBLRDE06,6179
fcs/YangR06,6180
issac/DickensteinEF13,6181
iclr/CuiZSJW19,6182
w2gis/MathivannanSSAB19,6183
mfi/RajputAOSMS16,6184
w2gis/CaoHL14,6185
weis/AndersonBCM08,6186
iclr/UnterthinerNSKH18,6187
ssdbm/NguyenMAB14,6188
weis/DingledineM06,6189
issac/YunZ86,6190
iclr/SavinovDK18,6191
depcos/PiechG09,6192
ssdbm/Harllee83,6193
jcis/HungWS02,6194
jcis/GoodmanBNT02,6195
ssdbm/LuTZBL12,6196
jcis/ChengC02,6197
weis/FlorencioH11c,6198
issac/LiSYL11,6199
ssdbm/KuoWCC98,6200
camad/MasbernatPGNMGR13,6201
ntms/OsathanunkulZ09,6202
w2gis/Shirani-MehrKSZ10,6203
mfi/DangLH16,6204
ssdbm/FoucheEB18,6205
nsdi/JoshiHK13,6206
jcis/XiaoCZ02,6207
iclr/ChrysosKZ19,6208
jcis/Yamaguchi06,6209
iclr/Wang017a,6210
mfi/BaumFH12,6211
iclr/HeJ18,6212
ssdbm/Stephenson88,6213
iclr/WangJYLLF19,6214
mfi/ZhouHH10,6215
iclr/TangT19,6216
iclr/MiyatoK18,6217
issac/GelinKL17,6218
iclr/FranceschiDFP17,6219
issac/GuoSZ11,6220
iclr/YeL0W18,6221
iclr/SwayamdiptaPK18,6222
iclr/Lastras-Montano19,6223
issac/MonaganM97,6224
camad/KapischDTD18,6225
camad/OdehZSV10,6226
w2gis/LiCCCY19,6227
adl/Lesk96,6228
pfe/LangeK03,6229
iclr/SongKNEK18,6230
adl/HalemH99,6231
iclr/ZambaldiRSBLBTR19,6232
ssdbm/Critchlow11,6233
iclr/ChenLB19,6234
ssdbm/RuedaGLH06,6235
iclr/BrendelB19,6236
iclr/HjelmFLGBTB19,6237
jcis/LeeYRY02,6238
issac/YapS11,6239
depcos/BuslaevV14,6240
issac/Strzebonski14,6241
mfi/WangSBH08,6242
jcis/RohKL06,6243
camad/KlaiqiCZ17,6244
nsdi/OusterhoutRRSC15,6245
iclr/KhanZAK0L18,6246
ntms/IncebacakBT12,6247
iclr/ArabshahiSA18,6248
ntms/Apavatjrut12,6249
depcos/LaskowskiL14,6250
mfi/LindnerW08,6251
semwiki/Kuhn09,6252
semwiki/Scholz08,6253
issac/KhetanSG04,6254
iclr/ZhangZLBP19,6255
iclr/AbdolmalekiSTMH18,6256
depcos/BylakL13,6257
iclr/BalogGBNT17,6258
depcos/Gluchowski16,6259
iiswc/AlianSK18,6260
jcis/HernandezGT02,6261
issac/EmirisC93,6262
depcos/AbbaneoLMF06,6263
ntms/DiengCCTM12,6264
issac/ClamondDG15,6265
nsdi/KaliaZKA15,6266
iiswc/OzturkKS14a,6267
weis/BaldwinBDMJMS11,6268
iiswc/NarayananOZMC06,6269
depcos/CabajGG15,6270
issac/Wang92,6271
issac/KaltofenLSYZ07,6272
mfi/YanLZ14,6273
issac/Dyer94,6274
camad/Schwartz94,6275
nsdi/RaiciuPBFHDBH12,6276
depcos/CraigZ06,6277
ntms/BakhouyaC08,6278
camad/AlamDP13,6279
nsdi/GuerraouiY10,6280
issac/TrevisanW91,6281
iclr/JayaramanEEL19,6282
semwiki/Scholz08,6283
ssdbm/SadikG11,6284
iclr/LeblondAOL18,6285
adl/KlaprothMS99,6286
issac/KannoYAH09,6287
iclr/GauntBKT17,6288
issac/BostanCR08,6289
issac/LinL93,6290
nooj/RhaziB17,6291
ntms/Castellanos-Lopez18,6292
iclr/LinGH19,6293
w2gis/PfoserEHKV09,6294
ntms/RezvaniSZHD12,6295
nooj/NajarMG16,6296
w2gis/VianaFGOM07,6297
iiswc/George15,6298
nsdi/CookeBJM06,6299
ssdbm/BlecoK12,6300
issac/FaradzevK91,6301
mfi/FanZLM16,6302
issac/CioffiO01,6303
weis/RoweW11,6304
iclr/SunZSG19,6305
mfi/Oh10,6306
w2gis/WuHT05,6307
camad/YouLY14,6308
jcis/YingC02a,6309
issac/RustR97,6310
ssdbm/BritoSSO05,6311
ssdbm/OtooR06,6312
semwiki/KotowskiB10,6313
mfi/WenzW06,6314
ntms/RamosCKC08,6315
issac/GardinC81,6316
ciise/NicolichC14,6317
depcos/BystryakovBSKP17,6318
iiswc/TsengYNDFPIN07,6319
fcs/LaceSUZ06,6320
mfi/HornBD06,6321
iclr/GreffSS17,6322
ssdbm/HuqAW12,6323
issac/BenoitS09,6324
issac/LairezV16,6325
ssdbm/MichaelMP19,6326
iiswc/BhadauriaWM09,6327
camad/GaoI11,6328
depcos/KotulskiF08,6329
issac/MourrainT12,6330
nsdi/SinglaHPG12,6331
mfi/WangJLZG12,6332
camad/TenninaKGSLAMR014,6333
jcis/BustinceBM02,6334
jcis/HaffnerRM02,6335
ximep/Kay06,6336
icsem/SomekhPD07,6337
w2gis/HorakBAKM17,6338
ntms/AyusoGML08,6339
mfi/NguyenSUZK16,6340
jcis/WangFN02,6341
iclr/HaE18,6342
nsdi/SinglaHPG12,6343
weis/Herley12,6344
nsdi/BallardR08,6345
ssdbm/TufferyLM06,6346
mfi/ZarutckiiB16,6347
iclr/LoshchilovH17,6348
fcs/VelankanniL10,6349
mfi/MathewsDP06,6350
issac/Grigoriev90a,6351
ssdbm/PortoROKVS18,6352
iiswc/RocaBGSFE06,6353
ssdbm/TangHC12,6354
iclr/KipfW17,6355
iclr/NovikovTO17,6356
ntms/AlmutairiMA16,6357
nooj/GottiMGL17,6358
mfi/LuoLK10,6359
camad/SecintiOCC16,6360
iclr/KaiserGC18,6361
ssdbm/KhazalahMM12,6362
mfi/YoonLSPSL08,6363
jcis/LawlessC06,6364
issac/BhargavaIMS17,6365
fcs/TagawaF09,6366
nsdi/KellerR08,6367
jcis/SitungkirK06,6368
issac/ChengW19,6369
ntms/PonsGGN15,6370
iclr/Yu0S018,6371
issac/Monagan05,6372
issac/Sergeraert88,6373
mfi/Fernandez-Carmona17,6374
iclr/ZhelezniakSSMFH19,6375
issac/BarkatouBP08,6376
jcis/ChenM06,6377
iclr/ZugnerG19,6378
weis/PngW07,6379
adl/YuLWMR99,6380
iclr/DaiDZLS17,6381
camad/ArapoglouRMA14,6382
nsdi/AnanthanarayananHRSWY14,6383
w2gis/WakamiyaBBLKSC15,6384
jcis/Lee06c,6385
ssdbm/GillaniPL16,6386
issac/RenaultY08,6387
issac/Roach94,6388
iclr/ZhangVSGR18,6389
jcis/ZhuLWW02,6390
ssdbm/KondorDCBVBS14,6391
camad/BadiaBMRZ06,6392
nsdi/AfanasyevAS08,6393
mfi/JoshiH16,6394
camad/AbonyiR18,6395
ciise/AielloGLD17,6396
iiswc/JiaZWHMYLL14,6397
acl-linc/LeidnerDWBG03,6398
nooj/Watabe17,6399
iclr/XieWZRY18,6400
nsdi/NetravaliNMB18,6401
acl-linc/KingCRDK03,6402
depcos/PirontiS08,6403
jcis/Chianglin06b,6404
issac/MutrieBC92,6405
fcs/YanJW06a,6406
ntms/YoussefE09,6407
camad/GiannoulakisKKX17,6408
iclr/NowakFB18,6409
iiswc/BolmeSB07,6410
w2gis/ChangL04,6411
ssdbm/Keahey09,6412
issac/BischofCCG92,6413
issac/LisleRB95,6414
depcos/HuangYSCTYTKCYWWCT06,6415
issac/Brown00,6416
w2gis/GuanZC06,6417
ciise/Arrichiello14,6418
issac/Tsarev05,6419
depcos/FryzK07,6420
mfi/SunKZZ14,6421
mfi/LanSLOLLH16,6422
issac/GanzhaVH92,6423
iiswc/BeamerAP15,6424
iclr/Bennani-SmiresM18,6425
issac/DinS16,6426
issac/DunstanKLM98,6427
mfi/BlomB06,6428
iclr/GurRFH19,6429
ssdbm/SchnitzerL99,6430
iiswc/RisqueJ16,6431
depcos/EdiforWG13,6432
pfe/DincelMH01,6433
iclr/BhattacharyyaFS19,6434
jcis/HongLLH06,6435
w2gis/HuangLG08,6436
depcos/BozejkoIW19,6437
iclr/He0S18,6438
cogsima/ZhongASTY19,6439
iclr/MeyersonM18,6440
camad/Lent10,6441
jcis/ChangL06,6442
iclr/BrockschmidtAGP19,6443
ssdbm/SchnitzerL99,6444
nsdi/FogelFPWGMM15,6445
ssdbm/KriegelKPR04,6446
depcos/Kierzkowski16,6447
ssdbm/GloverR81,6448
issac/GiustiLV88,6449
mfi/XiangJLSLHW16,6450
ntms/ZhouHPSNYK18,6451
mfi/JoshiH16,6452
issac/Bigatti19,6453
w2gis/WolfensbergerR15,6454
iclr/XiaoZ0HLS18,6455
ntms/SaverimoutouMV19,6456
jcis/YuanDFK02,6457
depcos/NajjarN06,6458
nsdi/ChoiCJPH16,6459
ntms/WangZ09,6460
issac/Gomez-TorrecillasLN14,6461
ntms/SchulterVWWS08,6462
issac/Belmesk90,6463
ssdbm/ComanN07,6464
mfi/HoubenDB16,6465
issac/Weispfenning93,6466
weis/DynesAJ06,6467
camad/SpeightTLW15,6468
camad/AlvesSP15,6469
issac/BostanJS07,6470
ntms/ChoLH08,6471
camad/HasslingerNHH18,6472
iclr/GongLH19,6473
issac/Zhi07,6474
iclr/NalisnickS17,6475
nsdi/WangW19,6476
issac/BenderFT18,6477
nsdi/RamasamyTPJM11,6478
issac/KuhnMO90,6479
nsdi/PuchaAK07,6480
nsdi/YanMNGZC07,6481
depcos/KharchenkoSS09,6482
ssdbm/Marathe01,6483
iclr/CooijmansBLGC17,6484
mfi/YuanWMG12,6485
ntms/TurkogluCCE14,6486
depcos/KhrennikovAR19,6487
jcis/WangLL02,6488
iclr/BahdanauHLHHKG19,6489
depcos/KoutrasP07,6490
jcis/FangCC06,6491
nsdi/ZhaiWCSTF16,6492
ssdbm/BuurenMB94,6493
nsdi/NedevschiPIRW08,6494
issac/Eberly04,6495
iclr/YuZX18,6496
jcis/ChanHTC06,6497
issac/BremnerHP07,6498
ntms/YakoubovskyS19,6499
weis/Everett05,6500
mfi/JiaLCSZ14,6501
iclr/JiaKB19,6502
cogsima/TanshiS19,6503
fcs/Farago08,6504
iiswc/VenkatagiriSLWB16,6505
iclr/PressGBW19,6506
depcos/BalashovBCSVY08,6507
iclr/YangU19,6508
jcis/Lilian02,6509
future/GehuaSZ92,6510
iclr/ArdakaniCG17,6511
ximep/Hlousek05,6512
camad/AnchoraCBZ10,6513
depcos/KierzkowskiK17,6514
camad/LundqvistKG17,6515
iclr/KarrasALL18,6516
depcos/Bouabana-Tebibel09,6517
iclr/MerityKS18,6518
iiswc/SasakiBVB16,6519
nsdi/MickensN06,6520
iiswc/IyerBZIMJSN06,6521
jcis/HsiaoP06,6522
issac/Neiger16,6523
ntms/FraunholzKPS18,6524
iclr/0002MMKAB0VKGHD18,6525
weis/Herley10,6526
depcos/ToporkovYLP17,6527
amost/ChenPU07,6528
ssdbm/Koudas08,6529
depcos/MaciejewskiL08,6530
semwiki/Nielsen09,6531
mfi/KoopsGKLVF17,6532
camad/QianJM15,6533
issac/ZhouL14,6534
nsdi/WelshM04,6535
depcos/Bialas14a,6536
mfi/HuberMHNDF16,6537
mfi/Toledo-MoreoZG06,6538
mfi/ChuCNSKC17,6539
ntms/ElboukhariAA08,6540
issac/GaoZ04,6541
weis/HallACOT11,6542
ssdbm/RafanelliF92,6543
nsdi/RabkinASPF14,6544
ssdbm/PalM16,6545
jcis/ShimizuTI06,6546
jcis/MontielSCM02,6547
iiswc/ContrerasM06,6548
mfi/ZhangBGYC12,6549
depcos/CichonCK09,6550
iiswc/WuWPYO15,6551
issac/RayesWW94,6552
ntms/BadraH15,6553
ssdbm/LenzT01,6554
issac/LisonekI00,6555
ssdbm/Diehl92,6556
iclr/PooleZG17,6557
mfi/KlimentjewH010,6558
pfe/BeckerGGB01,6559
ssdbm/DixieW83,6560
iclr/KhrulkovHO19,6561
issac/DahanS04,6562
camad/TseliosT16,6563
iiswc/Barroso06,6564
nsdi/BharambePS06,6565
adl/Bossy98,6566
iclr/WuCLQL19,6567
nsdi/Burstein08,6568
ntms/AlmutairiMA16,6569
iclr/GroverCSCE19,6570
issac/DoffouG95,6571
nsdi/GrosvenorSGW0HC15,6572
ssdbm/NutanongCASW13,6573
jcis/Lin06b,6574
nooj/KarlBR18,6575
issac/GelinKL17,6576
ssdbm/ValkanasP10,6577
camad/MagdalinosSA12,6578
adl/LozierMS99,6579
jcis/LiHC06,6580
mfi/ZeaFSH16,6581
mfi/ZhouHH10,6582
adl/LozierMS99,6583
mfi/SteckenriderF17,6584
iclr/BahdanauHLHHKG19,6585
ssdbm/KriegelKPR03,6586
camad/GiatiliPP14,6587
ssdbm/GibbonsD83,6588
iclr/YuDLZ00L18,6589
issac/Trager76,6590
issac/Richardson92,6591
issac/RoqueS91,6592
issac/KaltofenLL00,6593
ssdbm/KriegelKSZ08,6594
mfi/GonencTRGTI15,6595
ssdbm/PatroumpasL16,6596
issac/Smit81,6597
issac/HumenbergerJK17,6598
ssdbm/JiL11,6599
mfi/XuZSLL14,6600
ntms/MouhebAAAK19,6601
issac/Parrilo13,6602
nsdi/ShrivastavVBCLW19,6603
ssdbm/ArefI01,6604
future/FutamuraFU92,6605
nsdi/MurraySSSMH10,6606
camad/SukkarA17,6607
issac/Shackell99,6608
adl/Reddy95,6609
iclr/CollinsSS17,6610
ssdbm/GoldmanPC97,6611
future/ChangB92,6612
iclr/BojchevskiG18,6613
iclr/ZhengPBH19,6614
issac/Kalkbrener93,6615
nooj/Monteleone16,6616
issac/Worrell17,6617
depcos/StelmachSKD13,6618
iclr/KondorSPAT18,6619
ssdbm/HadjieleftheriouKT03,6620
ssdbm/YuG09,6621
iclr/SakrWCCASG19,6622
issac/BrehardJL19,6623
fcs/UshijimaF05,6624
ssdbm/ChenKMS97,6625
depcos/DaszczukZ17,6626
iiswc/CabezasP14,6627
ssdbm/NapsMD11,6628
jcis/ChengXF02,6629
iiswc/SeekerPLF14,6630
mfi/YooLCJ08,6631
ssdbm/TanCOT03,6632
ssdbm/CormodeKMS08,6633
jcis/KawamuraKO02,6634
mfi/DengGDCZS14,6635
issac/Basu97,6636
nsdi/LeeWGDS13,6637
mfi/IkedaIN06,6638
issac/BurrCGY08,6639
ntms/MunillaP08,6640
iiswc/CeballosSCB17,6641
ntms/SlimaniKAL11,6642
issac/ShiC10,6643
iclr/CollinsSS17,6644
issac/Strzebonski12,6645
ntms/HakamAJ14,6646
ssdbm/GolabPO06,6647
issac/HentzelJ88,6648
depcos/KoczkodajDMS18,6649
mfi/Keyrouz15,6650
ciise/Mariottini18,6651
issac/ViklundF92,6652
camad/GeorgakopoulosP18,6653
iiswc/GuoLB09,6654
ssdbm/ShawDBS12,6655
adl/OrdonezO99,6656
ntms/IrieKM15,6657
mfi/WangL12a,6658
iclr/YogatamaMMLKDB18,6659
vismath/KohlerM95,6660
ntms/SonmezIDIE12,6661
jcis/Rodriguez-MunizLG02,6662
issac/Shackle89,6663
iiswc/HughesL08,6664
depcos/BluemkeS15,6665
jcis/MonteroYAGB02,6666
nsdi/LinFQXYZZ16,6667
iiswc/Deniz0HK12,6668
future/Houchin92,6669
iclr/PereyraTCKH17,6670
depcos/BylakL13,6671
ntms/InomataMIONFSR11,6672
issac/Storjohann96,6673
issac/MarinuzziS92,6674
jcis/YehC06,6675
issac/BermanF94,6676
iclr/LauZWY18,6677
jcis/WangZ02,6678
nsdi/DixonUBBAK10,6679
issac/GutierrezR92,6680
camad/ZhaoAYT13,6681
iclr/HuangLABOG19,6682
iclr/BradshawKPSH19,6683
mfi/WangPH14,6684
issac/Janovitz-FreireichRS06,6685
issac/MorchonGGRT14,6686
ssdbm/WeeksWS81,6687
ssdbm/HeinzS06,6688
issac/BurrLL19,6689
issac/Richardson96,6690
iclr/YangWFGM19,6691
iclr/ZhangCDL18,6692
mfi/0002FTD12,6693
iclr/ShahamSLBNK18,6694
pfe/KamstiesPRR03,6695
nsdi/JangHHMP10,6696
camad/PreusserRS19,6697
iclr/KaiserNRB17,6698
amost/Sayre05,6699
mfi/KrogerW08,6700
camad/YilmazA14,6701
jcis/ChiuX02,6702
iclr/CongZBC19,6703
ntms/CincillaKLLBJDB15,6704
ssdbm/Goldmann81,6705
ntms/IbrahimHNIMA18,6706
ssdbm/Kryszkiewicz04,6707
iclr/ChengLCZYH19,6708
ssdbm/JablonskiVRAC09,6709
iclr/ShuN18,6710
ssdbm/HoweM05,6711
jcis/Kim02,6712
issac/CantoneCF88,6713
issac/Shirayanagi90,6714
ntms/KandasamyK08,6715
issac/Burger14,6716
nsdi/YuJM13,6717
issac/Schulze-Pillot91,6718
iclr/Zhang0GZ18,6719
issac/LeffY86,6720
ntms/FoquetN15,6721
iiswc/InoueN14,6722
fcs/FreivaldsPL05,6723
camad/MelziNPF14,6724
ssdbm/CuencaSIP18,6725
ssdbm/MichaelMP19,6726
semwiki/Kuhn08,6727
iclr/VincentSFGD17,6728
ssdbm/PopovaOKT18,6729
vismath/KohlerM95,6730
ximep/Berlea07,6731
mfi/FlorezFB08,6732
jcis/OzcelikESE02,6733
camad/AvcilGS16,6734
iclr/FanTQ0L18,6735
ximep/KanneM06,6736
weis/Matsuura08,6737
ssdbm/MadsenTZ14,6738
nsdi/FonsecaPKSS07,6739
ssdbm/KhanS15,6740
issac/HalasKLWY09,6741
issac/ChaHL10,6742
depcos/BluemkeM19,6743
iclr/BoquetDKSOC19,6744
issac/ChenMXY09,6745
iiswc/UedaNO16,6746
w2gis/BockMS19,6747
iiswc/SreeramP10,6748
ssdbm/CushingVBGJM05,6749
iclr/YuDLZ00L18,6750
camad/DiasIPSSRPCCG11,6751
iclr/ShahKAAD19,6752
issac/Chen89,6753
ssdbm/Cuzzocrea15,6754
mfi/LiuPLT14,6755
nsdi/PortsLLSK15,6756
